time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,0.9601307189542484,normal,0.9601307189542484,0
2,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,0.921850997479602,normal,0.9601307189542484,0
3,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,0.8850974609787813,normal,0.9601307189542484,0
4,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,0.849809261554137,normal,0.9601307189542484,0
5,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,0.8159279772699525,normal,0.9601307189542484,0
6,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,0.7833975154310852,normal,0.9601307189542484,0
7,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,0.7521640197178197,normal,0.9601307189542484,0
8,aaaaa,aaaab,known,aaaab,0.0392156862745098,0.02949662822422822,anomaly,0.0392156862745098,0
9,aaaab,aaaba,known,aaaba,0.625,0.01843539264014264,normal,0.625,0
10,aaaba,aabaa,known,aabaa,0.9230769230769231,0.017017285513977822,normal,0.9230769230769231,0
11,aabaa,abaaa,known,abaaa,0.8448275862068966,0.01437667224456747,normal,0.8448275862068966,0
12,abaaa,baaaa,known,baaaa,0.7719298245614035,0.011097782083525767,normal,0.7719298245614035,0
13,baaaa,aaaaa,known,aaaaa,0.8243243243243243,0.00914817171750097,normal,0.8243243243243243,0
14,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,0.008783440688241127,normal,0.9601307189542484,0
15,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,0.008433251222892952,normal,0.9601307189542484,0
16,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,0.008097023559758004,normal,0.9601307189542484,0
17,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,0.0077742010518199395,normal,0.9601307189542484,0
18,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,0.007464249245178752,normal,0.9601307189542484,0
19,aaaaa,aaaab,known,aaaab,0.0392156862745098,0.00029271565667367657,anomaly,0.0392156862745098,0
20,aaaab,aaaba,known,aaaba,0.625,0.00018294728542104786,normal,0.625,0
21,aaaba,aabaa,known,aabaa,0.9230769230769231,0.0001688744173117365,normal,0.9230769230769231,0
22,aabaa,abaaa,known,abaaa,0.8448275862068966,0.0001426697663495705,normal,0.8448275862068966,0
23,abaaa,baaaa,known,baaaa,0.7719298245614035,0.00011013104770844038,normal,0.7719298245614035,0
24,baaaa,aaaaa,known,aaaaa,0.8243243243243243,9.078370148939004e-05,normal,0.8243243243243243,0
25,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,8.716422058033593e-05,normal,0.9601307189542484,0
26,aaaaa,aaaab,known,aaaab,0.0392156862745098,3.418204728640625e-06,anomaly,0.0392156862745098,0
27,aaaab,aaaba,known,aaaba,0.625,2.1363779554003905e-06,normal,0.625,0
28,aaaba,aabaa,known,aabaa,0.9230769230769231,1.9720411896003606e-06,normal,0.9230769230769231,0
29,aabaa,abaaa,known,abaaa,0.8448275862068966,1.6660347981106494e-06,normal,0.8448275862068966,0
30,abaaa,baaab,known,baaab,0.22807017543859648,3.799728486919025e-07,normal,0.22807017543859648,0
31,baaab,aaaba,known,aaaba,0.35,1.3299049704216586e-07,normal,0.35,0
32,aaaba,aabaa,known,aabaa,0.9230769230769231,1.2276045880815312e-07,normal,0.9230769230769231,0
33,aabaa,abaaa,known,abaaa,0.8448275862068966,1.0371142209654315e-07,normal,0.8448275862068966,0
34,abaaa,baaaa,known,baaaa,0.7719298245614035,8.005793986399821e-08,normal,0.7719298245614035,0
35,baaaa,aaaaa,known,aaaaa,0.8243243243243243,6.599370718518772e-08,normal,0.8243243243243243,0
36,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,6.336258552617043e-08,normal,0.9601307189542484,0
37,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,6.083636479604207e-08,normal,0.9601307189542484,0
38,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,5.8410862670186796e-08,normal,0.9601307189542484,0
39,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,5.608206357026432e-08,normal,0.9601307189542484,0
40,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,5.3846112016155744e-08,normal,0.9601307189542484,0
41,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,5.169930624296261e-08,normal,0.9601307189542484,0
42,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,4.9638092072491555e-08,normal,0.9601307189542484,0
43,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,4.7659057029078494e-08,normal,0.9601307189542484,0
44,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,4.575892469001066e-08,normal,0.9601307189542484,0
45,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,4.3934549261193245e-08,normal,0.9601307189542484,0
46,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,4.218291036908031e-08,normal,0.9601307189542484,0
47,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,4.05011080602477e-08,normal,0.9601307189542484,0
48,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,3.888635800032933e-08,normal,0.9601307189542484,0
49,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,3.733598686436849e-08,normal,0.9601307189542484,0
50,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,3.584742791095249e-08,normal,0.9601307189542484,0
51,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,3.441821673280341e-08,normal,0.9601307189542484,0
52,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,3.3045987176789675e-08,normal,0.9601307189542484,0
53,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,3.1728467426603946e-08,normal,0.9601307189542484,0
54,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,3.04634762416217e-08,normal,0.9601307189542484,0
55,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,2.9248919345713907e-08,normal,0.9601307189542484,0
56,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,2.8082785960035118e-08,normal,0.9601307189542484,0
57,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,2.696314547404679e-08,normal,0.9601307189542484,0
58,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,2.5888144249264534e-08,normal,0.9601307189542484,0
59,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,2.485600255043765e-08,normal,0.9601307189542484,0
60,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,2.3865011599080333e-08,normal,0.9601307189542484,0
61,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,2.2913530744476476e-08,normal,0.9601307189542484,0
62,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,2.1999984747474475e-08,normal,0.9601307189542484,0
63,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,2.1122861172575166e-08,normal,0.9601307189542484,0
64,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,2.028070788399537e-08,normal,0.9601307189542484,0
65,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.947213064156157e-08,normal,0.9601307189542484,0
66,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.869579079245356e-08,normal,0.9601307189542484,0
67,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.795040305497665e-08,normal,0.9601307189542484,0
68,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.7234733390693268e-08,normal,0.9601307189542484,0
69,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.6547596961391118e-08,normal,0.9601307189542484,0
70,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.588785616750559e-08,normal,0.9601307189542484,0
71,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.525441876474883e-08,normal,0.9601307189542484,0
72,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.4646236055827473e-08,normal,0.9601307189542484,0
73,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.4062301154255268e-08,normal,0.9601307189542484,0
74,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.3501647317386269e-08,normal,0.9601307189542484,0
75,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.2963346345908777e-08,normal,0.9601307189542484,0
76,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.2446507047150323e-08,normal,0.9601307189542484,0
77,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.1950273759649558e-08,normal,0.9601307189542484,0
78,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.147382493655242e-08,normal,0.9601307189542484,0
79,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.1016371785487257e-08,normal,0.9601307189542484,0
80,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.0577156962667176e-08,normal,0.9601307189542484,0
81,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,1.015545331905757e-08,normal,0.9601307189542484,0
82,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,9.750562696533053e-09,normal,0.9601307189542484,0
83,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,9.361814772030756e-09,normal,0.9601307189542484,0
84,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,8.988565947786392e-09,normal,0.9601307189542484,0
85,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,8.630198285815823e-09,normal,0.9601307189542484,0
86,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,8.286118484878068e-09,normal,0.9601307189542484,0
87,aaaaa,aaaaa,known,aaaaa,0.9601307189542484,7.955756898226067e-09,normal,0.9601307189542484,0
