time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,bbbaaa,bbaaab,known,bbaaab,0.35294117647058826,0.35294117647058826,normal,0.35294117647058826,0
2,bbaaab,baaaba,known,baaaba,0.4,0.14117647058823532,normal,0.4,0
3,baaaba,aaabab,known,aaabab,0.14285714285714285,0.020168067226890758,anomaly,0.14285714285714285,0
4,aaabab,aababb,known,aababb,0.75,0.015126050420168069,normal,0.75,0
5,aababb,ababbb,known,ababbb,0.4444444444444444,0.0067226890756302525,normal,0.4444444444444444,0
6,ababbb,babbbb,known,babbbb,0.625,0.004201680672268908,normal,0.625,0
7,babbbb,abbbbb,known,abbbbb,0.8888888888888888,0.0037348272642390296,normal,0.8888888888888888,0
8,abbbbb,bbbbbb,known,bbbbbb,0.7777777777777778,0.0029048656499636896,normal,0.7777777777777778,0
9,bbbbbb,bbbbbb,known,bbbbbb,0.7658227848101266,0.002224612301554471,normal,0.7658227848101266,0
10,bbbbbb,bbbbba,known,bbbbba,0.12025316455696203,0.00026751666917427185,anomaly,0.12025316455696203,0
11,bbbbba,bbbbaa,known,bbbbaa,0.4,0.00010700666766970874,normal,0.4,0
12,bbbbaa,bbbaab,known,bbbaab,0.4444444444444444,4.7558518964315e-05,normal,0.4444444444444444,0
13,bbbaab,bbaabb,known,bbaabb,0.45454545454545453,2.161750862014318e-05,normal,0.45454545454545453,0
14,bbaabb,baabbb,known,baabbb,0.8181818181818182,1.7687052507389877e-05,normal,0.8181818181818182,0
15,baabbb,aabbbb,known,aabbbb,0.6666666666666666,1.1791368338259917e-05,normal,0.6666666666666666,0
16,aabbbb,abbbba,known,abbbba,0.4,4.716547335303967e-06,normal,0.4,0
17,abbbba,bbbbaa,known,bbbbaa,0.7,3.301583134712777e-06,normal,0.7,0
18,bbbbaa,bbbaab,known,bbbaab,0.4444444444444444,1.4673702820945673e-06,normal,0.4444444444444444,0
19,bbbaab,bbaabb,known,bbaabb,0.45454545454545453,6.669864918611669e-07,normal,0.45454545454545453,0
20,bbaabb,baabbb,known,baabbb,0.8181818181818182,5.45716220613682e-07,normal,0.8181818181818182,0
21,baabbb,aabbbb,known,aabbbb,0.6666666666666666,3.6381081374245467e-07,normal,0.6666666666666666,0
22,aabbbb,abbbbb,known,abbbbb,0.55,2.0009594755835008e-07,normal,0.55,0
23,abbbbb,bbbbbb,known,bbbbbb,0.7777777777777778,1.5563018143427228e-07,normal,0.7777777777777778,0
24,bbbbbb,bbbbbb,known,bbbbbb,0.7658227848101266,1.1918513894649964e-07,normal,0.7658227848101266,0
25,bbbbbb,bbbbbb,known,bbbbbb,0.7658227848101266,9.127469501599023e-08,normal,0.7658227848101266,0
26,bbbbbb,bbbbbb,known,bbbbbb,0.7658227848101266,6.990024111984061e-08,normal,0.7658227848101266,0
27,bbbbbb,bbbbba,known,bbbbba,0.12025316455696203,8.405725197955517e-09,anomaly,0.12025316455696203,0
28,bbbbba,bbbbaa,known,bbbbaa,0.4,3.362290079182207e-09,normal,0.4,0
29,bbbbaa,bbbaaa,known,bbbaaa,0.5555555555555556,1.867938932879004e-09,normal,0.5555555555555556,0
30,bbbaaa,bbaaaa,known,bbaaaa,0.6470588235294118,1.2086663683334731e-09,normal,0.6470588235294118,0
31,bbaaaa,baaaaa,known,baaaaa,0.6521739130434783,7.882606750000911e-10,normal,0.6521739130434783,0
32,baaaaa,aaaaab,known,aaaaab,0.14705882352941177,1.159206875000134e-10,anomaly,0.14705882352941177,0
33,aaaaab,aaaabb,known,aaaabb,0.47058823529411764,5.455091176471219e-11,normal,0.47058823529411764,0
34,aaaabb,aaabba,known,aaabba,0.4583333333333333,2.5002501225493087e-11,normal,0.4583333333333333,0
35,aaabba,aabbaa,known,aabbaa,0.7333333333333333,1.8335167565361596e-11,normal,0.7333333333333333,0
