time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,abab,baba,known,baba,0.48148148148148145,0.48148148148148145,normal,0.48148148148148145,0
2,baba,abaa,known,abaa,0.7142857142857143,0.3439153439153439,normal,0.7142857142857143,0
3,abaa,baaa,known,baaa,0.7471264367816092,0.2569482454539926,normal,0.7471264367816092,0
4,baaa,aaaa,known,aaaa,0.7377049180327869,0.18955198435130602,normal,0.7377049180327869,0
5,aaaa,aaaa,known,aaaa,0.9376299376299376,0.17772961526494596,normal,0.9376299376299376,0
6,aaaa,aaaa,known,aaaa,0.9376299376299376,0.1666446080758641,normal,0.9376299376299376,0
7,aaaa,aaaa,known,aaaa,0.9376299376299376,0.15625097347653785,normal,0.9376299376299376,0
8,aaaa,aaaa,known,aaaa,0.9376299376299376,0.14650559051542322,normal,0.9376299376299376,0
9,aaaa,aaaa,known,aaaa,0.9376299376299376,0.13736802769741346,normal,0.9376299376299376,0
10,aaaa,aaab,known,aaab,0.062370062370062374,0.008567652455140134,anomaly,0.062370062370062374,0
11,aaab,aabb,known,aabb,0.512396694214876,0.004390036795195771,normal,0.512396694214876,0
12,aabb,abbb,known,abbb,0.6263736263736264,0.0027498032673204283,normal,0.6263736263736264,0
13,abbb,bbbb,known,bbbb,0.6956521739130435,0.0019129066207446456,normal,0.6956521739130435,0
14,bbbb,bbbb,known,bbbb,0.729903536977492,0.0013962373083891786,normal,0.729903536977492,0
15,bbbb,bbbb,known,bbbb,0.729903536977492,0.0010191185498531947,normal,0.729903536977492,0
16,bbbb,bbba,known,bbba,0.18971061093247588,0.00019333760270526845,anomaly,0.18971061093247588,0
17,bbba,bbaa,known,bbaa,0.5348837209302325,0.00010341313633072497,normal,0.5348837209302325,0
18,bbaa,baab,known,baab,0.3132530120481928,3.2394476440949995e-05,normal,0.3132530120481928,0
19,baab,aaba,known,aaba,0.42,1.3605680105198998e-05,normal,0.42,0
20,aaba,abaa,known,abaa,0.7721518987341772,1.0505651726799227e-05,normal,0.7721518987341772,0
21,abaa,baaa,known,baaa,0.7471264367816092,7.849050140712067e-06,normal,0.7471264367816092,0
22,baaa,aaaa,known,aaaa,0.7377049180327869,5.79028289068923e-06,normal,0.7377049180327869,0
23,aaaa,aaaa,known,aaaa,0.9376299376299376,5.429142585656638e-06,normal,0.9376299376299376,0
24,aaaa,aaab,known,aaab,0.062370062370062374,3.386159616833662e-07,anomaly,0.062370062370062374,0
25,aaab,aabb,known,aabb,0.512396694214876,1.7350569937494793e-07,normal,0.512396694214876,0
26,aabb,abbb,known,abbb,0.6263736263736264,1.0867939411397837e-07,normal,0.6263736263736264,0
27,abbb,bbba,known,bbba,0.2608695652173913,2.8351146290603052e-08,normal,0.2608695652173913,0
28,bbba,bbaa,known,bbaa,0.5348837209302325,1.516456662055512e-08,normal,0.5348837209302325,0
29,bbaa,baaa,known,baaa,0.6746987951807228,1.0231514828326345e-08,normal,0.6746987951807228,0
30,baaa,aaaa,known,aaaa,0.7377049180327869,7.54783880778173e-09,normal,0.7377049180327869,0
31,aaaa,aaaa,known,aaaa,0.9376299376299376,7.077079630581206e-09,normal,0.9376299376299376,0
32,aaaa,aaab,known,aaab,0.062370062370062374,4.413978979572478e-10,anomaly,0.062370062370062374,0
33,aaab,aabb,known,aabb,0.512396694214876,2.2617082374668893e-10,normal,0.512396694214876,0
34,aabb,abbb,known,abbb,0.6263736263736264,1.4166743905012383e-10,normal,0.6263736263736264,0
35,abbb,bbbb,known,bbbb,0.6956521739130435,9.855126194791222e-11,normal,0.6956521739130435,0
36,bbbb,bbba,known,bbba,0.18971061093247588,1.869622011230489e-11,anomaly,0.18971061093247588,0
37,bbba,bbaa,known,bbaa,0.5348837209302325,1.0000303781000288e-11,normal,0.5348837209302325,0
38,bbaa,baab,known,baab,0.3132530120481928,3.1326252807952712e-12,normal,0.3132530120481928,0
39,baab,aabb,known,aabb,0.54,1.6916176516294465e-12,normal,0.54,0
40,aabb,abbb,known,abbb,0.6263736263736264,1.0595846828887741e-12,normal,0.6263736263736264,0
41,abbb,bbba,known,bbba,0.2608695652173913,2.7641339553620194e-13,normal,0.2608695652173913,0
42,bbba,bbab,known,bbab,0.45348837209302323,1.2535026076641716e-13,normal,0.45348837209302323,0
43,bbab,baba,known,baba,0.37037037037037035,4.642602250608043e-14,normal,0.37037037037037035,0
44,baba,abaa,known,abaa,0.7142857142857143,3.3161444647200305e-14,normal,0.7142857142857143,0
45,abaa,baab,known,baab,0.2413793103448276,8.004486638979385e-15,normal,0.2413793103448276,0
46,baab,aaba,known,aaba,0.42,3.3618843883713415e-15,normal,0.42,0
47,aaba,abaa,known,abaa,0.7721518987341772,2.5958854138057195e-15,normal,0.7721518987341772,0
48,abaa,baaa,known,baaa,0.7471264367816092,1.9394546195100203e-15,normal,0.7471264367816092,0
49,baaa,aaaa,known,aaaa,0.7377049180327869,1.4307452111139494e-15,normal,0.7377049180327869,0
50,aaaa,aaaa,known,aaaa,0.9376299376299376,1.3415095430611044e-15,normal,0.9376299376299376,0
51,aaaa,aaaa,known,aaaa,0.9376299376299376,1.2578395091903495e-15,normal,0.9376299376299376,0
52,aaaa,aaaa,known,aaaa,0.9376299376299376,1.1793879805506188e-15,normal,0.9376299376299376,0
53,aaaa,aaaa,known,aaaa,0.9376299376299376,1.1058294786451747e-15,normal,0.9376299376299376,0
54,aaaa,aaaa,known,aaaa,0.9376299376299376,1.0368588250914215e-15,normal,0.9376299376299376,0
55,aaaa,aaaa,known,aaaa,0.9376299376299376,9.7218987550152e-16,normal,0.9376299376299376,0
56,aaaa,aaab,known,aaab,0.062370062370062374,6.063554317057297e-17,anomaly,0.062370062370062374,0
57,aaab,aaba,known,aaba,0.4793388429752066,2.9064971106555643e-17,normal,0.4793388429752066,0
58,aaba,abab,known,abab,0.21518987341772153,6.254487453309442e-18,normal,0.21518987341772153,0
59,abab,baba,known,baba,0.48148148148148145,3.0114198849267685e-18,normal,0.48148148148148145,0
60,baba,abaa,known,abaa,0.7142857142857143,2.1510142035191205e-18,normal,0.7142857142857143,0
61,abaa,baaa,known,baaa,0.7471264367816092,1.6070795773418717e-18,normal,0.7471264367816092,0
62,baaa,aaaa,known,aaaa,0.7377049180327869,1.1855505078751514e-18,normal,0.7377049180327869,0
63,aaaa,aaaa,known,aaaa,0.9376299376299376,1.111607648756119e-18,normal,0.9376299376299376,0
64,aaaa,aaaa,known,aaaa,0.9376299376299376,1.0422766103721616e-18,normal,0.9376299376299376,0
65,aaaa,aaaa,known,aaaa,0.9376299376299376,9.772697531763927e-19,normal,0.9376299376299376,0
66,aaaa,aaaa,known,aaaa,0.9376299376299376,9.163173777184055e-19,normal,0.9376299376299376,0
67,aaaa,aaaa,known,aaaa,0.9376299376299376,8.591666057193365e-19,normal,0.9376299376299376,0
68,aaaa,aaaa,known,aaaa,0.9376299376299376,8.055803309343468e-19,normal,0.9376299376299376,0
69,aaaa,aaaa,known,aaaa,0.9376299376299376,7.553362354498761e-19,normal,0.9376299376299376,0
70,aaaa,aaaa,known,aaaa,0.9376299376299376,7.082258673344992e-19,normal,0.9376299376299376,0
71,aaaa,aaaa,known,aaaa,0.9376299376299376,6.64053775816755e-19,normal,0.9376299376299376,0
72,aaaa,aaaa,known,aaaa,0.9376299376299376,6.226367004019886e-19,normal,0.9376299376299376,0
73,aaaa,aaaa,known,aaaa,0.9376299376299376,5.838028105640267e-19,normal,0.9376299376299376,0
74,aaaa,aaaa,known,aaaa,0.9376299376299376,5.473909928573307e-19,normal,0.9376299376299376,0
75,aaaa,aaaa,known,aaaa,0.9376299376299376,5.1325018249200865e-19,normal,0.9376299376299376,0
76,aaaa,aaaa,known,aaaa,0.9376299376299376,4.812387365985362e-19,normal,0.9376299376299376,0
77,aaaa,aaaa,known,aaaa,0.9376299376299376,4.5122384658199545e-19,normal,0.9376299376299376,0
78,aaaa,aaaa,known,aaaa,0.9376299376299376,4.2308098712781694e-19,normal,0.9376299376299376,0
79,aaaa,aaaa,known,aaaa,0.9376299376299376,3.9669339957306745e-19,normal,0.9376299376299376,0
80,aaaa,aaaa,known,aaaa,0.9376299376299376,3.719516074999032e-19,normal,0.9376299376299376,0
81,aaaa,aaaa,known,aaaa,0.9376299376299376,3.4875296254148924e-19,normal,0.9376299376299376,0
82,aaaa,aaaa,known,aaaa,0.9376299376299376,3.2700121851603255e-19,normal,0.9376299376299376,0
83,aaaa,aaaa,known,aaaa,0.9376299376299376,3.066061321221012e-19,normal,0.9376299376299376,0
84,aaaa,aaaa,known,aaaa,0.9376299376299376,2.874830885386021e-19,normal,0.9376299376299376,0
85,aaaa,aaaa,known,aaaa,0.9376299376299376,2.6955275037611134e-19,normal,0.9376299376299376,0
86,aaaa,aaaa,known,aaaa,0.9376299376299376,2.5274072852313142e-19,normal,0.9376299376299376,0
87,aaaa,aaaa,known,aaaa,0.9376299376299376,2.3697727352168873e-19,normal,0.9376299376299376,0
88,aaaa,aaaa,known,aaaa,0.9376299376299376,2.2219698619185366e-19,normal,0.9376299376299376,0
89,aaaa,aaaa,known,aaaa,0.9376299376299376,2.0833854630462787e-19,normal,0.9376299376299376,0
90,aaaa,aaaa,known,aaaa,0.9376299376299376,1.953444581775201e-19,normal,0.9376299376299376,0
91,aaaa,aaaa,known,aaaa,0.9376299376299376,1.8316081213734213e-19,normal,0.9376299376299376,0
92,aaaa,aaaa,known,aaaa,0.9376299376299376,1.7173706086058483e-19,normal,0.9376299376299376,0
93,aaaa,aaaa,known,aaaa,0.9376299376299376,1.6102580966345895e-19,normal,0.9376299376299376,0
94,aaaa,aaaa,known,aaaa,0.9376299376299376,1.5098261987155922e-19,normal,0.9376299376299376,0
95,aaaa,aaaa,known,aaaa,0.9376299376299376,1.4156582445337466e-19,normal,0.9376299376299376,0
96,aaaa,aaaa,known,aaaa,0.9376299376299376,1.3273635515274839e-19,normal,0.9376299376299376,0
97,aaaa,aaaa,known,aaaa,0.9376299376299376,1.2445758040309673e-19,normal,0.9376299376299376,0
98,aaaa,aaaa,known,aaaa,0.9376299376299376,1.1669515335092855e-19,normal,0.9376299376299376,0
99,aaaa,aaaa,known,aaaa,0.9376299376299376,1.0941686935814713e-19,normal,0.9376299376299376,0
100,aaaa,aaaa,known,aaaa,0.9376299376299376,1.0259253239194253e-19,normal,0.9376299376299376,0
101,aaaa,aaaa,known,aaaa,0.9376299376299376,9.619382974795443e-20,normal,0.9376299376299376,0
102,aaaa,aaaa,known,aaaa,0.9376299376299376,9.019421458695934e-20,normal,0.9376299376299376,0
103,aaaa,aaaa,known,aaaa,0.9376299376299376,8.45687957977519e-20,normal,0.9376299376299376,0
104,aaaa,aaaa,known,aaaa,0.9376299376299376,7.929423472928504e-20,normal,0.9376299376299376,0
105,aaaa,aaaa,known,aaaa,0.9376299376299376,7.434864836363317e-20,normal,0.9376299376299376,0
106,aaaa,aaaa,known,aaaa,0.9376299376299376,6.971151852806353e-20,normal,0.9376299376299376,0
107,aaaa,aaaa,known,aaaa,0.9376299376299376,6.536360676955645e-20,normal,0.9376299376299376,0
108,aaaa,aaaa,known,aaaa,0.9376299376299376,6.128687453860698e-20,normal,0.9376299376299376,0
109,aaaa,aaaa,known,aaaa,0.9376299376299376,5.746440835116787e-20,normal,0.9376299376299376,0
110,aaaa,aaaa,known,aaaa,0.9376299376299376,5.3880349618246795e-20,normal,0.9376299376299376,0
111,aaaa,aaaa,known,aaaa,0.9376299376299376,5.0519828852035973e-20,normal,0.9376299376299376,0
112,aaaa,aaaa,known,aaaa,0.9376299376299376,4.736890397560961e-20,normal,0.9376299376299376,0
113,aaaa,aaaa,known,aaaa,0.9376299376299376,4.441450248024934e-20,normal,0.9376299376299376,0
114,aaaa,aaaa,known,aaaa,0.9376299376299376,4.16443671904209e-20,normal,0.9376299376299376,0
115,aaaa,aaaa,known,aaaa,0.9376299376299376,3.904700541139257e-20,normal,0.9376299376299376,0
116,aaaa,aaab,known,aaab,0.062370062370062374,2.4353641628727177e-21,anomaly,0.062370062370062374,0
117,aaab,aabb,known,aabb,0.512396694214876,1.2478725462653593e-21,normal,0.512396694214876,0
118,aabb,abba,known,abba,0.3626373626373626,4.525252090852401e-22,normal,0.3626373626373626,0
119,abba,bbab,known,bbab,0.24444444444444444,1.1061727333194758e-22,normal,0.24444444444444444,0
120,bbab,baba,known,baba,0.37037037037037035,4.0969360493313915e-23,normal,0.37037037037037035,0
121,baba,abaa,known,abaa,0.7142857142857143,2.926382892379565e-23,normal,0.7142857142857143,0
122,abaa,baaa,known,baaa,0.7471264367816092,2.186378023042204e-23,normal,0.7471264367816092,0
